
Starting Game 1
check:!  [[True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True]] 0 0
check:!  [[False, False, False, False, False], [False, False, False, True, True], [False, False, False, True, True], [False, False, False, True, True], [True, True, True, True, True]] 4 0
check:!  [[False, False, False, False, False], [False, False, False, True, True], [False, False, False, True, True], [False, False, False, True, True], [True, True, True, True, True]] 4 0
check:!  [[False, False, False, False, False], [False, False, False, True, True], [False, False, False, True, True], [False, False, False, True, True], [False, True, True, True, True]] 3 3
check:!  [[False, False, False, False, False], [False, False, False, True, True], [False, False, False, True, True], [False, False, False, True, True], [False, True, True, True, True]] 3 3
check:!  [[False, False, False, False, False], [False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, True, True, True, True]] 4 0
check:!  [[False, False, False, False, False], [False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, True, True, True, True]] 4 0
check:!  [[False, False, False, False, False], [False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, True, True, True, True]] 4 0
check:!  [[False, False, False, False, False], [False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, True, True, True, True]] 4 0
check:!  [[False, False, False, False, False], [False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, True, True, True, True]] 4 0
check:!  [[False, False, False, False, False], [False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, True, True, True, True]] 2 4
check:!  [[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, True], [False, True, True, True, True]] 4 2
check:!  [[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, True], [False, True, True, True, True]] 4 2
check:!  [[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, True], [False, False, False, True, True]] 3 4
check:!  [[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, True], [False, False, False, True, True]] 3 4
check:!  [[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, True, True]] 4 3
check:!  [[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, True, True]] 4 3
check:!  [[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, True]] 4 4
check:!  [[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, True]] 4 4

Starting Game 10
check:!  [[True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True]] 0 0
check:!  [[True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True]] 0 0
check:!  [[False, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True]] 2 3
check:!  [[False, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True], [True, True, True, True, True]] 2 3
check:!  [[False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [True, True, True, True, True], [True, True, True, True, True]] 3 0
check:!  [[False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [True, True, True, True, True], [True, True, True, True, True]] 3 0
check:!  [[False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, True, True, True, True], [True, True, True, True, True]] 3 1
check:!  [[False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, True, True, True, True], [True, True, True, True, True]] 3 1
check:!  [[False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, False, True, True, True], [True, True, True, True, True]] 4 0
check:!  [[False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, False, True, True, True], [True, True, True, True, True]] 4 0
check:!  [[False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, False, True, True, True], [False, True, True, True, True]] 3 2
check:!  [[False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, False, True, True, True], [False, True, True, True, True]] 3 2
check:!  [[False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, False, False, True, True], [False, True, True, True, True]] 4 0
check:!  [[False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, False, False, True, True], [False, True, True, True, True]] 0 4
check:!  [[False, False, False, False, True], [False, False, False, False, True], [False, False, False, False, True], [False, False, False, True, True], [False, True, True, True, True]] 0 4
